name,bmi
290060,27.12459797990584
290079,35.77750523607556
290098,25.544050471318933
290118,28.88910469970594
290147,20.800875137253232
290167,27.43507724918675
290173,23.515754983048055
290182,26.571034755826123
290201,22.428566060922705
290206,48.788612173645085
290248,23.627627125029512
290250,26.705345610837313
290267,30.848971351514134
290268,31.63734798108937
290273,26.962127780172285
290302,20.982333643960214
290310,32.48798729691558
290328,27.463655454654663
290339,24.88893775578079
290350,28.696717536292216
290352,23.674791967441077
290376,31.324106911969675
290384,24.88893775578079
290391,27.89405195949848
290392,31.872487610308557
290394,26.49934936152356
290418,25.087906712902523
290434,23.012592866586246
290503,27.261881659477606
290504,29.953260197644656
290505,20.360669492780286
290566,27.261881659477606
290619,35.87089692036527
290635,24.21038497380025
290637,26.625490875174226
290641,25.059285529575742
290642,25.059285529575742
290667,22.957374029033776
290685,25.842717168001027
290691,27.497832448109342
290695,23.99810831834997
290698,32.865094616096435
290716,31.38080845443579
290718,26.5810805156582
290727,30.8138603201969
290750,33.9057474748823
290774,35.12635438397806
290805,22.142528963188436
290817,32.07815975342326
290882,25.017397806260256
290915,32.10720958476892
290918,29.986105856460867
290972,31.66385796836147
290974,33.71864310514335
290975,25.842717168001027
290987,19.73950235803304
290988,27.069276219197594
291027,19.485425487605827
291070,22.957374029033776
291081,24.961050164703877
291140,22.150900429715165
291144,25.017397806260256
291154,34.703077339887095
291163,26.631423471180273
291174,31.95014421082097
291182,31.66385796836147
291245,24.309202871652502
291246,27.89405195949848
291268,21.926874838378772
291301,27.43843630364028
291360,25.60607209924097
291367,21.90083509478335
291385,25.109627844255687
291399,36.262267547348024
291400,33.00122516673605
291404,27.463655454654663
291407,33.60259020334217
291424,24.4075571839453
291489,20.92053896962386
291495,26.625490875174226
291499,24.21038497380025
291524,21.8264843934728
291530,29.02520313766468
291544,25.104353820343857
291561,25.842717168001027
291569,22.807187920820475
291585,23.028230121715975
291598,28.88910469970594
291640,21.926874838378772
291641,38.27361025254595
291667,22.59635930888023
291675,23.130573152625598
291695,21.482681600085424
291697,26.38654830696789
291702,28.591403258485947
291724,20.34344848492938
291737,22.4982265484531
291742,37.36508826005299
291746,27.45715518117427
291748,25.059285529575742
291750,25.059285529575742
291789,20.982333643960214
291795,20.800875137253232
291796,27.368625504984575
291827,21.338949749016336
291845,33.00122516673605
291870,25.827045782662992
291876,23.91393128024351
291887,23.493080183977252
291890,31.324106911969675
291893,37.43194521227006
291898,24.40729546456117
291908,31.38080845443579
291919,24.327667115541843
291920,26.285735176595328
291930,25.104353820343857
291931,25.067220891619495
291937,28.796170558629715
291948,26.544463721070304
291955,25.842717168001027
291957,21.30009614054731
291971,18.47058381487752
291986,25.059285529575742
291998,30.8138603201969
291999,22.150900429715165
292024,27.12459797990584
292034,35.621840214406646
292050,23.493080183977252
292063,26.625490875174226
292120,30.8138603201969
292132,24.631762954486117
292155,22.314220056906912
292170,29.294565818298302
292173,20.526469128738427
292177,27.368625504984575
292182,18.794464147181806
292184,24.412138181915257
292193,25.801998062536097
292194,31.455815743534334
292207,26.5810805156582
292209,24.21038497380025
292212,38.74056867399449
292219,22.86256437432229
292240,25.34020293924426
292257,34.372290560136676
292260,34.66559286022151
292282,20.2231876706364
292292,25.38862370919186
292306,25.017397806260256
292312,25.38862370919186
292313,32.48798729691558
292315,31.01126060160123
292321,25.090253131412904
292328,19.80310672959009
292332,29.859474801020312
292348,26.544463721070304
292405,41.179789664579324
292411,21.286708726099114
292416,27.261881659477606
292423,25.03626151015998
292428,30.131553413106822
292441,44.93687963362047
292455,25.495017645879454
292459,19.131145024194808
292479,20.2231876706364
292480,33.51252105446354
292491,28.05780721097254
292497,28.12886510234526
292503,26.625120175684142
292512,26.21675429241511
292527,27.12459797990584
292563,26.544463721070304
292570,25.104646763548633
292597,25.087906712902523
292606,24.82266066889277
292615,22.4982265484531
292626,22.428566060922705
292631,20.158851161858173
292640,21.286708726099114
292646,37.122590293160385
292661,23.0882297685969
292673,27.408593547973464
292679,29.01638513485208
292680,25.059285529575742
292686,33.00122516673605
292688,24.845489747274694
292690,25.768368080910548
292699,24.21038497380025
292700,28.88910469970594
292702,43.3336570495589
292713,24.327667115541843
292716,28.24544913610029
292728,22.046948323459798
292735,30.683457155448334
292737,27.368625504984575
292741,24.855995239768255
292751,21.256827804660897
292756,20.805120213811858
292764,20.526469128738427
292765,31.38080845443579
292774,27.368625504984575
292779,30.785295203134787
292781,30.131553413106822
292825,26.5810805156582
292834,26.49934936152356
292839,27.78996918337032
292847,23.73402323241761
292848,19.766229531377746
292861,23.70994416557371
292865,27.89405195949848
292870,21.412537082057995
292885,20.175320811500207
292900,28.12886510234526
292908,22.957374029033776
292941,25.059285529575742
